names,seqnames,start,end,LOCATION,GENEID,PRECEDEID,FOLLOWID,symbol,APM11_numCs,APM12_numCs,APM19_numCs,APM20_numCs,APM11_coverage,APM12_coverage,APM19_coverage,APM20_coverage,p.value,ratioAPM11,ratioAPM12,ratioAPM19,ratioAPM20,meanES,meanB1DMSO24h,beta
chr18_37642544,chr18,37642544,37642544,coding,24074,character(0),character(0),Taf7,9,4,37,53,56,42,49,68,9.24E-05,0.160714286,0.095238095,0.755102041,0.779411765,0.12797619,0.767256903,0.639280712
chr18_37642544,chr18,37642544,37642544,coding,NA,character(0),character(0),NA,9,4,37,53,56,42,49,68,9.24E-05,0.160714286,0.095238095,0.755102041,0.779411765,0.12797619,0.767256903,0.639280712
chr18_37642546,chr18,37642546,37642546,intron,100384868,character(0),character(0),Gm37013,6,2,38,49,59,43,51,68,8.09E-05,0.101694915,0.046511628,0.745098039,0.720588235,0.074103272,0.732843137,0.658739866
chr18_37642546,chr18,37642546,37642546,intron,103611158,character(0),character(0),Gm38666,6,2,38,49,59,43,51,68,8.09E-05,0.101694915,0.046511628,0.745098039,0.720588235,0.074103272,0.732843137,0.658739866
chr18_37642546,chr18,37642546,37642546,intron,103611159,character(0),character(0),Gm38667,6,2,38,49,59,43,51,68,8.09E-05,0.101694915,0.046511628,0.745098039,0.720588235,0.074103272,0.732843137,0.658739866
chr18_37642546,chr18,37642546,37642546,coding,24074,character(0),character(0),Taf7,6,2,38,49,59,43,51,68,8.09E-05,0.101694915,0.046511628,0.745098039,0.720588235,0.074103272,0.732843137,0.658739866
chr18_37642546,chr18,37642546,37642546,coding,NA,character(0),character(0),NA,6,2,38,49,59,43,51,68,8.09E-05,0.101694915,0.046511628,0.745098039,0.720588235,0.074103272,0.732843137,0.658739866
chr18_37642636,chr18,37642636,37642636,intron,100384868,character(0),character(0),Gm37013,33,23,99,124,154,108,136,165,1.84E-05,0.214285714,0.212962963,0.727941176,0.751515152,0.213624339,0.739728164,0.526103825
chr18_37642636,chr18,37642636,37642636,intron,103611158,character(0),character(0),Gm38666,33,23,99,124,154,108,136,165,1.84E-05,0.214285714,0.212962963,0.727941176,0.751515152,0.213624339,0.739728164,0.526103825
chr18_37642636,chr18,37642636,37642636,intron,103611159,character(0),character(0),Gm38667,33,23,99,124,154,108,136,165,1.84E-05,0.214285714,0.212962963,0.727941176,0.751515152,0.213624339,0.739728164,0.526103825
chr18_37642636,chr18,37642636,37642636,coding,24074,character(0),character(0),Taf7,33,23,99,124,154,108,136,165,1.84E-05,0.214285714,0.212962963,0.727941176,0.751515152,0.213624339,0.739728164,0.526103825
chr18_37642636,chr18,37642636,37642636,coding,NA,character(0),character(0),NA,33,23,99,124,154,108,136,165,1.84E-05,0.214285714,0.212962963,0.727941176,0.751515152,0.213624339,0.739728164,0.526103825
chr18_37642742,chr18,37642742,37642742,intron,100384868,character(0),character(0),Gm37013,30,29,82,115,157,126,114,173,5.12E-05,0.191082803,0.23015873,0.719298246,0.664739884,0.210620766,0.692019065,0.481398299
chr18_37642742,chr18,37642742,37642742,intron,103611158,character(0),character(0),Gm38666,30,29,82,115,157,126,114,173,5.12E-05,0.191082803,0.23015873,0.719298246,0.664739884,0.210620766,0.692019065,0.481398299
chr18_37642742,chr18,37642742,37642742,intron,103611159,character(0),character(0),Gm38667,30,29,82,115,157,126,114,173,5.12E-05,0.191082803,0.23015873,0.719298246,0.664739884,0.210620766,0.692019065,0.481398299
chr18_37642742,chr18,37642742,37642742,coding,24074,character(0),character(0),Taf7,30,29,82,115,157,126,114,173,5.12E-05,0.191082803,0.23015873,0.719298246,0.664739884,0.210620766,0.692019065,0.481398299
chr18_37642742,chr18,37642742,37642742,coding,NA,character(0),character(0),NA,30,29,82,115,157,126,114,173,5.12E-05,0.191082803,0.23015873,0.719298246,0.664739884,0.210620766,0.692019065,0.481398299
chr18_37642745,chr18,37642745,37642745,intron,100384868,character(0),character(0),Gm37013,25,23,87,122,151,122,107,172,9.47E-05,0.165562914,0.18852459,0.813084112,0.709302326,0.177043752,0.761193219,0.584149467
chr18_37642745,chr18,37642745,37642745,intron,103611158,character(0),character(0),Gm38666,25,23,87,122,151,122,107,172,9.47E-05,0.165562914,0.18852459,0.813084112,0.709302326,0.177043752,0.761193219,0.584149467
chr18_37642745,chr18,37642745,37642745,intron,103611159,character(0),character(0),Gm38667,25,23,87,122,151,122,107,172,9.47E-05,0.165562914,0.18852459,0.813084112,0.709302326,0.177043752,0.761193219,0.584149467
chr18_37642745,chr18,37642745,37642745,coding,24074,character(0),character(0),Taf7,25,23,87,122,151,122,107,172,9.47E-05,0.165562914,0.18852459,0.813084112,0.709302326,0.177043752,0.761193219,0.584149467
chr18_37642745,chr18,37642745,37642745,coding,NA,character(0),character(0),NA,25,23,87,122,151,122,107,172,9.47E-05,0.165562914,0.18852459,0.813084112,0.709302326,0.177043752,0.761193219,0.584149467
chr18_37644693,chr18,37644693,37644693,intron,100384868,character(0),character(0),Gm37013,16,17,54,93,94,93,78,138,4.03E-05,0.170212766,0.182795699,0.692307692,0.673913043,0.176504232,0.683110368,0.506606135
chr18_37644693,chr18,37644693,37644693,intron,103611158,character(0),character(0),Gm38666,16,17,54,93,94,93,78,138,4.03E-05,0.170212766,0.182795699,0.692307692,0.673913043,0.176504232,0.683110368,0.506606135
chr18_37644693,chr18,37644693,37644693,intron,103611159,character(0),character(0),Gm38667,16,17,54,93,94,93,78,138,4.03E-05,0.170212766,0.182795699,0.692307692,0.673913043,0.176504232,0.683110368,0.506606135
chr18_37644693,chr18,37644693,37644693,promoter,24074,character(0),character(0),Taf7,16,17,54,93,94,93,78,138,4.03E-05,0.170212766,0.182795699,0.692307692,0.673913043,0.176504232,0.683110368,0.506606135
chr18_37644693,chr18,37644693,37644693,promoter,NA,character(0),character(0),NA,16,17,54,93,94,93,78,138,4.03E-05,0.170212766,0.182795699,0.692307692,0.673913043,0.176504232,0.683110368,0.506606135
chr18_41941521,chr18,41941521,41941521,intron,77619,character(0),character(0),Prelid2,20,12,43,62,98,75,58,91,9.24E-05,0.204081633,0.16,0.74137931,0.681318681,0.182040816,0.711348996,0.52930818
chr18_62188962,chr18,62188962,62188962,intergenic,NA,"c(""100038417"", ""107035"", ""108123"", ""15562"", ""328971"", ""408198"", ""494504"", ""667742"", ""78449"")","c(""106877"", ""11555"", ""13521"", ""170826"", ""17714"", ""225600"", ""225608"", ""225609"", ""240334"", ""319713"", ""328967"", ""328968"", ""387161"", ""387163"", ""442846"", ""545261"", ""56069"", ""68982"", ""723889"", ""93687"")",NA,23,13,49,70,125,85,76,106,5.65E-05,0.184,0.152941176,0.644736842,0.660377358,0.168470588,0.6525571,0.484086512
chr18_62189018,chr18,62189018,62189018,intergenic,NA,"c(""100038417"", ""107035"", ""108123"", ""15562"", ""328971"", ""408198"", ""494504"", ""667742"", ""78449"")","c(""106877"", ""11555"", ""13521"", ""170826"", ""17714"", ""225600"", ""225608"", ""225609"", ""240334"", ""319713"", ""328967"", ""328968"", ""387161"", ""387163"", ""442846"", ""545261"", ""56069"", ""68982"", ""723889"", ""93687"")",NA,21,10,63,75,133,92,85,101,3.09E-05,0.157894737,0.108695652,0.741176471,0.742574257,0.133295195,0.741875364,0.608580169
chr18_62189026,chr18,62189026,62189026,intergenic,NA,"c(""100038417"", ""107035"", ""108123"", ""15562"", ""328971"", ""408198"", ""494504"", ""667742"", ""78449"")","c(""106877"", ""11555"", ""13521"", ""170826"", ""17714"", ""225600"", ""225608"", ""225609"", ""240334"", ""319713"", ""328967"", ""328968"", ""387161"", ""387163"", ""442846"", ""545261"", ""56069"", ""68982"", ""723889"", ""93687"")",NA,14,11,45,68,127,95,81,104,9.10E-05,0.11023622,0.115789474,0.555555556,0.653846154,0.113012847,0.604700855,0.491688008
chr18_62250492,chr18,62250492,62250492,intergenic,NA,"c(""100038417"", ""107035"", ""108123"", ""15562"", ""328971"", ""408198"", ""494504"", ""667742"", ""78449"")","c(""106877"", ""11555"", ""170826"", ""17714"", ""225600"", ""225608"", ""225609"", ""240334"", ""319713"", ""328967"", ""328968"", ""387161"", ""387163"", ""442846"", ""545261"", ""56069"", ""68982"", ""723889"", ""93687"")",NA,3,2,28,43,79,64,54,87,6.63E-05,0.037974684,0.03125,0.518518519,0.494252874,0.034612342,0.506385696,0.471773354
chr18_64517578,chr18,64517578,64517578,promoter,70223,character(0),character(0),Nars,1,1,24,30,105,73,63,84,9.18E-05,0.00952381,0.01369863,0.380952381,0.357142857,0.01161122,0.369047619,0.357436399
chr18_64517578,chr18,64517578,64517578,intergenic,NA,"c(""225638"", ""240354"", ""387231"", ""54670"", ""83814"")","c(""104082"", ""14151"", ""20451"", ""225631"", ""53382"", ""70223"", ""73588"")",NA,1,1,24,30,105,73,63,84,9.18E-05,0.00952381,0.01369863,0.380952381,0.357142857,0.01161122,0.369047619,0.357436399
chr19_16029638,chr19,16029638,16029638,intergenic,NA,"c(""102465218"", ""14240"", ""14675"", ""14682"", ""271564"", ""353211"", ""595139"")","c(""100502653"", ""107272"", ""208518"")",NA,31,30,67,95,157,123,87,134,5.92E-05,0.197452229,0.243902439,0.770114943,0.708955224,0.220677334,0.739535083,0.518857749
chr19_16510978,chr19,16510978,16510978,intron,14675,character(0),character(0),Gna14,22,10,47,68,141,78,85,128,8.92E-05,0.156028369,0.128205128,0.552941176,0.53125,0.142116748,0.542095588,0.39997884
chr19_22823535,chr19,22823535,22823535,intron,226025,character(0),character(0),Trpm3,8,6,30,55,53,40,38,75,9.56E-05,0.150943396,0.15,0.789473684,0.733333333,0.150471698,0.761403509,0.610931811
chr19_29125450,chr19,29125450,29125450,intron,59028,character(0),character(0),Rcl1,4,2,30,37,71,49,52,70,9.44E-05,0.056338028,0.040816327,0.576923077,0.528571429,0.048577177,0.552747253,0.504170075
chr19_3326741,chr19,3326741,3326741,intron,12894,character(0),character(0),Cpt1a,15,6,36,62,91,54,45,82,6.45E-05,0.164835165,0.111111111,0.8,0.756097561,0.137973138,0.77804878,0.640075643
chr19_34526472,chr19,34526472,34526472,intron,16889,character(0),character(0),Lipa,18,12,40,62,104,76,68,106,9.90E-05,0.173076923,0.157894737,0.588235294,0.58490566,0.16548583,0.586570477,0.421084647
chr19_36114838,chr19,36114838,36114838,intron,107765,character(0),character(0),Ankrd1,22,16,48,91,130,97,85,153,6.57E-05,0.169230769,0.164948454,0.564705882,0.594771242,0.167089611,0.579738562,0.412648951
chr19_40896115,chr19,40896115,40896115,intron,72672,character(0),character(0),Zfp518a,19,12,53,69,200,138,133,169,5.82E-05,0.095,0.086956522,0.398496241,0.408284024,0.090978261,0.403390132,0.312411871
chr19_42891848,chr19,42891848,42891848,intron,545291,character(0),character(0),Hpse2,12,6,48,68,142,100,80,120,3.40E-05,0.084507042,0.06,0.6,0.566666667,0.072253521,0.583333333,0.511079812
chr19_42891866,chr19,42891866,42891866,intron,545291,character(0),character(0),Hpse2,15,12,49,86,139,98,77,119,4.83E-05,0.107913669,0.12244898,0.636363636,0.722689076,0.115181324,0.679526356,0.564345032
chr19_44215684,chr19,44215684,44215684,coding,30049,character(0),character(0),Scd3,14,9,32,48,87,57,46,70,7.87E-05,0.16091954,0.157894737,0.695652174,0.685714286,0.159407139,0.69068323,0.531276091
chr19_4569665,chr19,4569665,4569665,intron,18563,character(0),character(0),Pcx,15,11,44,75,182,118,97,164,4.62E-05,0.082417582,0.093220339,0.453608247,0.457317073,0.087818961,0.45546266,0.3676437
chr19_4569685,chr19,4569685,4569685,intron,18563,character(0),character(0),Pcx,69,43,73,123,172,119,91,152,5.45E-05,0.401162791,0.361344538,0.802197802,0.809210526,0.381253664,0.805704164,0.4244505
chr19_47938017,chr19,47938017,47938017,intron,381229,character(0),character(0),Cfap58,5,5,32,61,109,84,84,152,8.88E-05,0.04587156,0.05952381,0.380952381,0.401315789,0.052697685,0.391134085,0.338436401
chr19_52993439,chr19,52993439,52993439,intron,170750,character(0),character(0),Xpnpep1,4,3,32,48,76,43,49,67,6.55E-05,0.052631579,0.069767442,0.653061224,0.71641791,0.06119951,0.684739567,0.623540057
chr19_52993524,chr19,52993524,52993524,intron,170750,character(0),character(0),Xpnpep1,8,3,33,32,63,36,41,42,9.07E-05,0.126984127,0.083333333,0.804878049,0.761904762,0.10515873,0.783391405,0.678232675
chr19_53825108,chr19,53825108,53825108,intron,73713,character(0),character(0),Rbm20,8,3,54,76,208,129,119,198,5.55E-05,0.038461538,0.023255814,0.453781513,0.383838384,0.030858676,0.418809948,0.387951272
chr19_53825162,chr19,53825162,53825162,intron,73713,character(0),character(0),Rbm20,11,8,105,136,317,186,210,303,1.26E-05,0.034700315,0.043010753,0.5,0.448844884,0.038855534,0.474422442,0.435566908
chr19_53825216,chr19,53825216,53825216,intron,73713,character(0),character(0),Rbm20,8,13,108,144,323,199,232,302,7.37E-05,0.024767802,0.065326633,0.465517241,0.476821192,0.045047218,0.471169217,0.426121999
chr19_57455310,chr19,57455310,57455310,intron,72133,character(0),character(0),Trub1,29,14,68,95,242,172,147,210,5.99E-05,0.119834711,0.081395349,0.462585034,0.452380952,0.10061503,0.457482993,0.356867963
chr19_57455329,chr19,57455329,57455329,intron,72133,character(0),character(0),Trub1,30,16,60,92,248,168,151,218,7.22E-05,0.120967742,0.095238095,0.397350993,0.422018349,0.108102919,0.409684671,0.301581752
chr19_57455366,chr19,57455366,57455366,intron,72133,character(0),character(0),Trub1,52,27,87,137,267,176,158,233,5.10E-05,0.194756554,0.153409091,0.550632911,0.587982833,0.174082823,0.569307872,0.395225049
chr19_57455381,chr19,57455381,57455381,intron,72133,character(0),character(0),Trub1,28,21,76,100,265,171,161,230,4.38E-05,0.105660377,0.122807018,0.472049689,0.434782609,0.114233697,0.453416149,0.339182452
chr19_57455439,chr19,57455439,57455439,intron,72133,character(0),character(0),Trub1,15,12,55,84,248,161,150,213,4.31E-05,0.060483871,0.074534161,0.366666667,0.394366197,0.067509016,0.380516432,0.313007416
chr19_57455479,chr19,57455479,57455479,intron,72133,character(0),character(0),Trub1,38,28,76,119,279,170,162,237,5.83E-05,0.136200717,0.164705882,0.469135802,0.502109705,0.1504533,0.485622754,0.335169454
chr19_57455498,chr19,57455498,57455498,intron,72133,character(0),character(0),Trub1,18,15,74,102,280,187,161,248,3.23E-05,0.064285714,0.080213904,0.459627329,0.411290323,0.072249809,0.435458826,0.363209017
chr19_57455531,chr19,57455531,57455531,intron,72133,character(0),character(0),Trub1,40,29,89,143,308,201,162,271,1.69E-05,0.12987013,0.144278607,0.549382716,0.527675277,0.137074368,0.538528996,0.401454628
chr19_57455546,chr19,57455546,57455546,intron,72133,character(0),character(0),Trub1,21,17,72,128,302,215,167,278,1.65E-05,0.069536424,0.079069767,0.431137725,0.460431655,0.074303096,0.44578469,0.371481594
chr19_57455579,chr19,57455579,57455579,intron,72133,character(0),character(0),Trub1,18,14,55,97,307,226,170,272,3.45E-05,0.058631922,0.061946903,0.323529412,0.356617647,0.060289412,0.340073529,0.279784117
chr19_57455604,chr19,57455604,57455604,intron,72133,character(0),character(0),Trub1,29,18,89,132,315,228,179,261,1.04E-05,0.092063492,0.078947368,0.497206704,0.505747126,0.08550543,0.501476915,0.415971485
chr19_57455637,chr19,57455637,57455637,intron,72133,character(0),character(0),Trub1,39,29,101,162,325,256,182,286,7.56E-06,0.12,0.11328125,0.554945055,0.566433566,0.116640625,0.560689311,0.444048686
chr19_57455675,chr19,57455675,57455675,intron,72133,character(0),character(0),Trub1,45,33,121,165,319,248,207,286,7.69E-06,0.141065831,0.133064516,0.584541063,0.576923077,0.137065173,0.58073207,0.443666896
chr19_57455689,chr19,57455689,57455689,intron,72133,character(0),character(0),Trub1,63,57,132,166,329,249,216,287,3.42E-05,0.191489362,0.228915663,0.611111111,0.578397213,0.210202512,0.594754162,0.38455165
chr19_57455704,chr19,57455704,57455704,intron,72133,character(0),character(0),Trub1,26,21,89,122,329,254,209,283,1.27E-05,0.079027356,0.082677165,0.425837321,0.431095406,0.08085226,0.428466363,0.347614103
chr19_57455737,chr19,57455737,57455737,intron,72133,character(0),character(0),Trub1,15,12,71,96,302,232,197,266,1.66E-05,0.049668874,0.051724138,0.360406091,0.360902256,0.050696506,0.360654174,0.309957667
chr19_57455743,chr19,57455743,57455743,intron,72133,character(0),character(0),Trub1,39,29,116,150,292,236,197,267,1.01E-05,0.133561644,0.122881356,0.588832487,0.561797753,0.1282215,0.57531512,0.44709362
chr19_57455795,chr19,57455795,57455795,intron,72133,character(0),character(0),Trub1,50,44,103,130,241,196,164,213,2.49E-05,0.20746888,0.224489796,0.62804878,0.610328638,0.215979338,0.619188709,0.403209372
chr19_57455810,chr19,57455810,57455810,intron,72133,character(0),character(0),Trub1,39,27,74,95,232,172,151,194,5.07E-05,0.168103448,0.156976744,0.490066225,0.489690722,0.162540096,0.489878473,0.327338377
chr19_58441602,chr19,58441602,58441602,intron,14585,character(0),character(0),Gfra1,8,4,35,55,111,86,62,102,5.29E-05,0.072072072,0.046511628,0.564516129,0.539215686,0.05929185,0.551865908,0.492574058
chr19_9836733,chr19,9836733,9836733,intergenic,NA,"c(""102465600"", ""107305"", ""12507"", ""12511"", ""13194"", ""14156"", ""14319"", ""16319"", ""225908"", ""225912"", ""225913"", ""24115"", ""269060"", ""269061"", ""278795"", ""403202"", ""54525"", ""56473"", ""58803"", ""60527"", ""66072"", ""67752"", ""68642"", ""69038"", ""71768"", ""72305"", ""72982"", ""74760"", ""75096"", ""76267"")","c(""102308570"", ""107197"", ""109077"", ""14376"", ""14704"", ""14705"", ""19881"", ""22287"", ""225896"", ""225898"", ""23942"", ""66276"", ""66395"", ""66514"", ""67160"", ""68852"", ""70044"", ""72727"")",NA,172,126,191,307,745,504,456,756,9.25E-05,0.230872483,0.25,0.418859649,0.406084656,0.240436242,0.412472153,0.172035911
chr19_9836798,chr19,9836798,9836798,intergenic,NA,"c(""102465600"", ""107305"", ""12507"", ""12511"", ""13194"", ""14156"", ""14319"", ""16319"", ""225908"", ""225912"", ""225913"", ""24115"", ""269060"", ""269061"", ""278795"", ""403202"", ""54525"", ""56473"", ""58803"", ""60527"", ""66072"", ""67752"", ""68642"", ""69038"", ""71768"", ""72305"", ""72982"", ""74760"", ""75096"", ""76267"")","c(""102308570"", ""107197"", ""109077"", ""14376"", ""14704"", ""14705"", ""19881"", ""22287"", ""225896"", ""225898"", ""23942"", ""66276"", ""66395"", ""66514"", ""67160"", ""68852"", ""70044"", ""72727"")",NA,128,91,165,250,713,492,428,709,7.65E-05,0.179523142,0.18495935,0.385514019,0.352609309,0.182241246,0.369061664,0.186820418
chr2_115520577,chr2,115520577,115520577,intergenic,NA,"c(""100316703"", ""17536"", ""399568"", ""654793"", ""69974"")","c(""100043232"", ""66632"", ""78193"")",NA,20,16,49,54,124,91,84,87,8.37E-05,0.161290323,0.175824176,0.583333333,0.620689655,0.168557249,0.602011494,0.433454245
chr2_116949870,chr2,116949870,116949870,intergenic,NA,"c(""100504728"", ""114715"", ""19419"", ""329496"", ""68215"", ""732489"", ""73938"")","c(""17536"", ""320975"", ""654793"", ""67356"", ""69974"")",NA,11,5,34,67,82,47,52,96,7.28E-05,0.134146341,0.106382979,0.653846154,0.697916667,0.12026466,0.67588141,0.55561675
chr2_117123097,chr2,117123097,117123097,intron,114715,character(0),character(0),Spred1,12,8,47,68,130,82,73,121,6.03E-05,0.092307692,0.097560976,0.643835616,0.561983471,0.094934334,0.602909544,0.50797521
chr2_119669522,chr2,119669522,119669522,intergenic,NA,"c(""102238433"", ""102466842"", ""12335"", ""17005"", ""20402"", ""20619"", ""211429"", ""211499"", ""22174"", ""228550"", ""26390"", ""269338"", ""271844"", ""29808"", ""329502"", ""433466"", ""66296"", ""66606"", ""68925"", ""70933"", ""76051"", ""76246"", ""78390"", ""98878"")","c(""100043272"", ""100043609"", ""108907"", ""18796"", ""19361"", ""20732"", ""214230"", ""214239"", ""214240"", ""228536"", ""228543"", ""228545"", ""241624"", ""269336"", ""271842"", ""320415"", ""383787"", ""51944"", ""53906"", ""54485"", ""56357"", ""56398"", ""623781"", ""66602"", ""67809"", ""68142"", ""69065"", ""69408"", ""69702"", ""70645"", ""72008"", ""72112"", ""72136"", ""76464"")",NA,56,46,61,121,165,143,90,179,9.80E-05,0.339393939,0.321678322,0.677777778,0.675977654,0.330536131,0.676877716,0.346341585
